q,n,k,d,lower_bound,upper_bound,label,n_rows,spectrum,avg_weight,max_weight,x_value,rate_R,delta_avg,delta_max,H_delta_avg,H_delta_max,C,C_prime,n_constructions,matrix_label,code_type,kn,D,peak,past_peak,uniform,spread,H_gap
7,50,48,2,2,2,"[[50,48,2]]_7",2,{50: 2},50.0,50,1153617588319010271378133306175011326520419737189530113840977835459429144159137562624,0.9947018912428341,1.0,1.0,0.9947018912428343,0.9947018912428343,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.96,0.0,0.9795918367346939,True,True,0.0,0.0
7,51,49,2,2,2,"[[51,49,2]]_7",2,{51: 2},51.0,51,55373644239312493026150398696400543672980147385097445464366936102052598919638603005952,0.9947018912428343,1.0,1.0,0.9947018912428343,0.9947018912428343,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9607843137254902,0.0,0.9795918367346939,True,True,0.0,0.0
7,52,47,3,3,3,"[[52,47,3]]_7",5,"{49: 1, 50: 2, 51: 2}",50.2,51,4940271187177134902987574372585638088213154156202730251681167498868717024099493350473728,0.9977648773050839,0.9653846153846154,0.9807692307692307,0.9989244615416387,0.9999909185853735,0.0022260412802895813,0.0011595842365548226,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9038461538461539,-0.0010664570437347587,0.9795918367346939,True,False,0.01538461538461533,-0.0010664570437347587
7,52,50,2,2,2,"[[52,50,2]]_7",2,{52: 2},52.0,52,2657934923486999665255219137427226096303047074484677382289612932898524748142652944285696,0.9947018912428341,1.0,1.0,0.9947018912428343,0.9947018912428343,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9615384615384616,0.0,0.9795918367346939,True,True,0.0,0.0
7,53,48,3,3,3,"[[53,48,3]]_7",5,"{49: 1, 50: 1, 51: 2, 52: 1}",50.6,52,251237746461784611072455637129836616197335947256556700132783460471314699659277879547527168,0.9979872006835399,0.9547169811320755,0.9811320754716981,0.9970363193660661,0.9999843640096525,0.001997163326112661,-0.000950881317473784,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9056603773584906,-0.002948044643586445,0.9795918367346939,True,False,0.026415094339622615,-0.002948044643586445
7,53,51,2,2,2,"[[53,51,2]]_7",2,{53: 2},53.0,53,127580876327375983932250518596506852622546259575264514349901420779129187910847341325713408,0.9947018912428341,1.0,1.0,0.9947018912428343,0.9947018912428343,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9622641509433962,0.0,0.9795918367346939,True,True,0.0,0.0
7,54,49,3,3,3,"[[54,49,3]]_7",5,"{50: 1, 51: 1, 52: 2, 53: 1}",51.6,53,12431192784823582047675987115346403177715167218697740234281593393567957651650080117138391040,0.9980708405285169,0.9555555555555556,0.9814814814814815,0.997211489141557,0.999976325352177,0.001905484823660042,-0.0008593513869599168,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9074074074074074,-0.0027648362106199587,0.9795918367346939,True,False,0.0259259259259259,-0.0027648362106199587
7,54,52,2,2,2,"[[54,52,2]]_7",2,{54: 2},54.0,54,6123882063714047228748024892632328925882220459612696688795268197398201019720672383634243584,0.9947018912428343,1.0,1.0,0.9947018912428343,0.9947018912428343,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9629629629629629,0.0,0.9795918367346939,True,True,0.0,0.0
7,55,50,3,3,3,"[[55,50,3]]_7",5,"{52: 2, 53: 2, 54: 1}",52.8,54,596002037568107369938504063280994043704513760747071632817711356008500696899767782961903042560,0.9980041405815828,0.96,0.9818181818181818,0.9980669251587668,0.9999669463681572,0.001962805786574373,6.278457718400521e-05,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9090909090909091,-0.001900021209390368,0.9795918367346939,True,False,0.02181818181818187,-0.001900021209390368
7,55,53,2,2,2,"[[55,53,2]]_7",2,{55: 2},55.0,55,293946339058274266979905194846351788442346582061409441062172873475113648946592274414443692032,0.9947018912428341,1.0,1.0,0.9947018912428343,0.9947018912428343,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9636363636363636,0.0,0.9795918367346939,True,True,0.0,0.0
7,56,51,3,3,3,"[[56,51,3]]_7",5,"{53: 2, 54: 3}",53.6,54,12967320269914495006873942710148956500555601823229885238523980407990690659258523772345510789120,0.99431458351964,0.9571428571428572,0.9642857142857143,0.9975313477750628,0.9987665508361133,0.004451967316473349,0.0032167642554228326,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9107142857142857,-0.001235203061050516,0.9795918367346939,False,False,0.0071428571428571175,-0.001235203061050516
7,56,54,2,2,2,"[[56,54,2]]_7",2,{56: 2},56.0,56,14109424274797164815035449352624885845232635938947653170984297926805455149436429171893297217536,0.9947018912428343,1.0,1.0,0.9947018912428343,0.9947018912428343,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9642857142857143,0.0,0.9795918367346939,True,True,0.0,0.0
7,57,52,3,3,3,"[[57,52,3]]_7",5,"{54: 4, 56: 1}",54.4,56,983421972847711416370187821458040437549574019168283735860254529283782305354903336743055908667392,0.9963833049746119,0.9543859649122807,0.9824561403508771,0.9969660187492161,0.9999446757056761,0.0035613707310642173,0.0005827137746041711,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9122807017543859,-0.0029786569564600462,0.9795918367346939,True,False,0.028070175438596516,-0.0029786569564600462
7,57,55,2,2,2,"[[57,55,2]]_7",2,{57: 2},57.0,57,677252365190263911121701568925994520571166525069487352207246300486661847172948600250878266441728,0.9947018912428343,1.0,1.0,0.9947018912428343,0.9947018912428343,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9649122807017544,0.0,0.9795918367346939,True,True,0.0,0.0
7,58,53,3,3,3,"[[58,53,3]]_7",5,"{55: 3, 56: 2}",55.4,56,32392886564221824221185552472067967086346593343167320405051450656957524113914468640471694861926400,0.9946861603847482,0.9551724137931035,0.9655172413793104,0.9971319779831833,0.998942897331199,0.00425673694645079,0.002445817598435096,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9137931034482759,-0.0018109193480156938,0.9795918367346939,False,False,0.01034482758620692,-0.0018109193480156938
7,58,56,2,2,2,"[[58,56,2]]_7",2,{58: 2},58.0,58,32508113529132667733841675308447736987415993203335392905947822423359768664301532812042156789202944,0.9947018912428343,1.0,1.0,0.9947018912428343,0.9947018912428343,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9655172413793104,0.0,0.9795918367346939,True,True,0.0,0.0
7,59,54,3,3,3,"[[59,54,3]]_7",5,"{56: 2, 57: 2, 58: 1}",56.8,58,3535440768808749979197877650635275520897477285129930298013048484413423313159734366888819163689648128,0.9982639146351601,0.9627118644067796,0.9830508474576272,0.9985247612934395,0.9999184540138475,0.0016545393786874252,0.0002608466582794122,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9152542372881356,-0.001393692720408013,0.9795918367346939,True,False,0.020338983050847505,-0.001393692720408013
7,59,57,2,2,2,"[[59,57,2]]_7",2,{59: 2},59.0,59,1560389449398368051224400414805491375395967673760098859485495476321268895886473574978023525881741312,0.9947018912428341,1.0,1.0,0.9947018912428343,0.9947018912428343,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9661016949152542,0.0,0.9795918367346939,True,True,0.0,0.0
7,60,55,3,3,3,"[[60,55,3]]_7",5,"{56: 1, 57: 1, 58: 2, 59: 1}",57.6,59,181218552953518451465528229217996745694569703309476173059222270790814270821055861815817271336102789120,0.9984857561269248,0.9600000000000001,0.9833333333333333,0.9980669251587669,0.9999040992883018,0.0014183431613770114,-0.00041883096815786836,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9166666666666666,-0.0018371741295348798,0.9795918367346939,True,False,0.02333333333333331,-0.0018371741295348798
7,60,58,2,2,2,"[[60,58,2]]_7",2,{60: 2},60.0,60,74898693571121666458771219910663586019006448340484745255303782863420907002550731598945129242323582976,0.9947018912428341,1.0,1.0,0.9947018912428343,0.9947018912428343,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9666666666666667,0.0,0.9795918367346939,True,True,0.0,0.0
7,61,56,3,3,3,"[[61,56,3]]_7",5,"{57: 1, 58: 1, 59: 2, 60: 1}",58.6,60,8947727539187285072805074640247436888843781894078728486303162123493782399112492527434755236722687082496,0.9985427228617456,0.9606557377049181,0.9836065573770492,0.9981822681834727,0.9998890251313548,0.0013463022696091898,-0.00036045467827294786,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9180327868852459,-0.0017067569478821376,0.9795918367346939,True,False,0.022950819672131126,-0.0017067569478821376
7,61,59,2,2,2,"[[61,59,2]]_7",2,{61: 2},61.0,61,3595137291413839990021018555711852128912309520343267772254581577444203536122435116749366203631531982848,0.9947018912428341,1.0,1.0,0.9947018912428343,0.9947018912428343,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9672131147540983,0.0,0.9795918367346939,True,True,0.0,0.0
7,62,57,3,3,3,"[[62,57,3]]_7",5,"{58: 1, 59: 1, 60: 1, 61: 2}",59.8,61,441680359178554443384131260355584384811724956223260826278923413110499074174378129869268450725309251059712,0.9985967568687705,0.964516129032258,0.9838709677419355,0.998800416731782,0.9998733047490671,0.0012765478802966301,0.00020365986301151828,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9193548387096774,-0.0010728880172851119,0.9795918367346939,True,False,0.019354838709677465,-0.0010728880172851119
7,62,60,2,2,2,"[[62,60,2]]_7",2,{62: 2},62.0,62,172566589987864319521008890674168902187790856976476853068219915717321769733876885603969577774313535176704,0.9947018912428343,1.0,1.0,0.9947018912428343,0.9947018912428343,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.967741935483871,0.0,0.9795918367346939,True,True,0.0,0.0
7,63,58,3,3,3,"[[63,58,3]]_7",5,"{60: 2, 61: 2, 62: 1}",60.8,62,20867300319769494127078873265650249709997329552797433421344421032229108637259651678587305622816046482194432,0.9984702932388743,0.965079365079365,0.9841269841269841,0.9988815169089155,0.9998570048708442,0.0013867116319699058,0.0004112236700412053,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9206349206349206,-0.0009754879619287005,0.9795918367346939,True,False,0.019047619047619094,-0.0009754879619287005
7,63,61,2,2,2,"[[63,61,2]]_7",2,{63: 2},63.0,63,8283196319417487337008426752360107305013961134870888947274555954431444947226090508990539733167049688481792,0.9947018912428341,1.0,1.0,0.9947018912428343,0.9947018912428343,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9682539682539683,0.0,0.9795918367346939,True,True,0.0,0.0
7,64,59,3,3,3,"[[64,59,3]]_7",5,"{60: 1, 61: 1, 62: 2, 63: 1}",61.6,63,1075395442294164887015037175477307768060894585272679972375651714352997382742623404297654165661282004369408000,0.9986967032631007,0.9625,0.984375,0.9984908424985666,0.999840186369739,0.0011434831066383655,-0.00020586076453410485,1,stabilizer matrix,Semi-Perfect Quantum Code,0.921875,-0.0013493438711724703,0.9795918367346939,True,False,0.021874999999999978,-0.0013493438711724703
7,64,62,2,2,2,"[[64,62,2]]_7",2,{64: 2},64.0,64,397593423332039392176404484113285150640670134473802669469178685812709357466852344431545907192018385047126016,0.9947018912428343,1.0,1.0,0.9947018912428343,0.9947018912428343,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.96875,0.0,0.9795918367346939,True,True,0.0,0.0
7,65,60,3,3,3,"[[65,60,3]]_7",5,"{62: 2, 63: 2, 64: 1}",62.8,64,50610329511640847629121487456920255633635302534061131467847536881576128627551413009932197769650673596623749120,0.9985572357885505,0.9661538461538461,0.9846153846153847,0.9990294905048134,0.9998229048167037,0.0012656690281531713,0.0004722547162628876,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9230769230769231,-0.0007934143118902837,0.9795918367346939,True,False,0.018461538461538505,-0.0007934143118902837
7,65,63,2,2,2,"[[65,63,2]]_7",2,{65: 2},65.0,65,19084484319937890824467415237437687230752166454742528134520576919010049158408912532714203545216882482262048768,0.9947018912428341,1.0,1.0,0.9947018912428343,0.9947018912428343,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9692307692307692,0.0,0.9795918367346939,True,True,0.0,0.0
7,66,61,3,3,3,"[[66,61,3]]_7",5,"{62: 1, 63: 2, 64: 1, 65: 1}",63.4,65,2615825114475723083539924159968569526816103912431091858660357495853495882889052156648703457194421124572861431808,0.998786830941303,0.9606060606060606,0.9848484848484849,0.9981736318326427,0.9998052109765884,0.0010183800352853156,-0.0006131991086603117,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9242424242424242,-0.0016315791439456273,0.9795918367346939,True,False,0.024242424242424263,-0.0016315791439456273
7,66,64,2,2,2,"[[66,64,2]]_7",2,{66: 2},66.0,66,916055247357018759574435931397008987076103989827641350456987692112482359603627801570281770170410359148578340864,0.9947018912428341,1.0,1.0,0.9947018912428343,0.9947018912428343,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9696969696969697,0.0,0.9795918367346939,True,True,0.0,0.0
7,67,62,3,3,3,"[[67,62,3]]_7",5,"{65: 3, 66: 2}",65.4,66,103571496404302933504384662493574328601292007349887700186043170939467536782685168315039982639892021231236138663936,0.9979875415303141,0.9761194029850747,0.9850746268656716,0.9999264823507885,0.999787151252684,0.0017996097223699214,0.0019389408204744107,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9253731343283582,0.0001393310981044893,0.9795918367346939,True,False,0.00895522388059693,0.0001393310981044893
7,67,65,2,2,2,"[[67,65,2]]_7",2,{67: 2},67.0,67,43970651873136900459572924707056431379652991511726784821935409221399153260974134475373524968179697239131760361472,0.9947018912428341,1.0,1.0,0.9947018912428343,0.9947018912428343,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9701492537313433,0.0,0.9795918367346939,True,True,0.0,0.0
7,68,63,3,3,3,"[[68,63,3]]_7",5,"{64: 1, 65: 1, 66: 2, 67: 1}",65.6,67,6357010317090868202518114079636248667036646033134112691197916106606068170626768883311891108785075385389069721665536,0.9988682088844427,0.9647058823529411,0.9852941176470589,0.9988280071133973,0.9997687680857241,0.0009005592012814034,-4.020177104546718e-05,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9264705882352942,-0.0009407609723268706,0.9795918367346939,True,False,0.02058823529411773,-0.0009407609723268706
7,68,66,2,2,2,"[[68,66,2]]_7",2,{68: 2},68.0,68,2110591289910571222059500385938708706223343592562885671452899642627159356526758454817929198472625467478324497350656,0.9947018912428343,1.0,1.0,0.9947018912428343,0.9947018912428343,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9705882352941176,0.0,0.9795918367346939,True,True,0.0,0.0
7,69,64,3,3,3,"[[69,64,3]]_7",5,"{65: 1, 66: 2, 67: 1, 68: 1}",66.4,68,313280302707302850245049509122320295663614497068670959753175131782278916407157791190580709015312747459036137138421760,0.9989059117595749,0.9623188405797102,0.9855072463768116,0.998461585969369,0.9997501003125149,0.0008441885529399951,-0.0004443257902059239,1,stabilizer matrix,Semi-Perfect Quantum Code,0.927536231884058,-0.001288514343145919,0.9795918367346939,True,False,0.023188405797101366,-0.001288514343145919
7,69,67,2,2,2,"[[69,67,2]]_7",2,{69: 2},69.0,69,101308381915707418658856018525058017898720492443018512229739182846103649113284405831260601526686022438959575872831488,0.9947018912428343,1.0,1.0,0.9947018912428343,0.9947018912428343,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9710144927536232,0.0,0.9795918367346939,True,True,0.0,0.0
7,70,65,3,3,3,"[[70,65,3]]_7",5,"{66: 1, 67: 2, 68: 1, 69: 1}",67.4,69,15435544658794476454110639060578572387367158370155604169820499466910709446556522510876271381597967107808932272233512960,0.9989417656932813,0.962857142857143,0.9857142857142858,0.9985478343090468,0.9997311834887184,0.000789417795437064,-0.0003939313842344916,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9285714285714286,-0.0011833491796715556,0.9795918367346939,True,False,0.022857142857142777,-0.0011833491796715556
7,70,68,2,2,2,"[[70,68,2]]_7",2,{70: 2},70.0,70,4862802331953956095625088889202784859138583637264888587027480776612975157437651479900508873280929077070059641895911424,0.9947018912428341,1.0,1.0,0.9947018912428343,0.9947018912428343,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9714285714285714,0.0,0.9795918367346939,True,True,0.0,0.0
7,71,66,3,3,3,"[[71,66,3]]_7",5,"{69: 4, 70: 1}",69.2,70,597010294629263818156638517168166899477159861966708092569853004512088804224585003563618724796760730232788780618595958784,0.9981005632247772,0.9746478873239437,0.9859154929577465,0.9998540252524456,0.9997120501797554,0.0016114869549781474,0.001753462027668351,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9295774647887324,0.0001419750726902036,0.9795918367346939,True,False,0.011267605633802778,0.0001419750726902036
7,71,69,2,2,2,"[[71,69,2]]_7",2,{71: 2},71.0,71,233414511933789892590004266681733673238652014588714652177319077277422807557007271035224425917484595699362862811003748352,0.9947018912428344,1.0,1.0,0.9947018912428343,0.9947018912428343,-1.1102230246251565e-16,-1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.971830985915493,0.0,0.9795918367346939,True,True,0.0,0.0
7,72,67,3,3,3,"[[72,67,3]]_7",5,"{68: 1, 69: 2, 70: 1, 71: 1}",69.4,71,37448554730307071063254800748771486890496368651130905404524887917277223554032606491670379001313152344291773131763270811648,0.9990083111423567,0.963888888888889,0.9861111111111112,0.9987072990681888,0.9996927302233095,0.0006844190809528472,-0.00030101207416788345,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9305555555555556,-0.0009854311551207307,0.9795918367346939,True,False,0.022222222222222143,-0.0009854311551207307
7,72,70,2,2,2,"[[72,70,2]]_7",2,{72: 2},72.0,72,11203896572821914844320204800723216315455296700258303304511315709316294762736349009690772444039260593569417414928179920896,0.9947018912428343,1.0,1.0,0.9947018912428343,0.9947018912428343,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9722222222222222,0.0,0.9795918367346939,True,True,0.0,0.0
7,73,68,3,3,3,"[[73,68,3]]_7",5,"{69: 1, 70: 1, 71: 2, 72: 1}",70.6,72,1844011723144721300376262848088476189819901846951079896976296795032561853635932903270807206128287073109179275411699068305408,0.9990391796114593,0.9671232876712328,0.9863013698630136,0.9991552202570064,0.9996732509664976,0.0006340713550383459,0.00011604064554715521,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9315068493150684,-0.0005180307094911907,0.9795918367346939,True,False,0.0191780821917809,-0.0005180307094911907
7,73,71,2,2,2,"[[73,71,2]]_7",2,{73: 2},73.0,73,537787035495451912527369830434714383141854241612398558616543154047182148611344752465157077313884508491332035916552636203008,0.994701891242834,1.0,1.0,0.9947018912428343,0.9947018912428343,2.220446049250313e-16,2.220446049250313e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9726027397260274,0.0,0.9795918367346939,True,True,0.0,0.0
7,74,69,3,3,3,"[[74,69,3]]_7",5,"{69: 1, 71: 2, 72: 1, 73: 1}",71.2,73,86820780406953428219013385314698762951202612775142377836991771273807179231570537453599789130743942760772969527681952480493568,0.9989135577111071,0.9621621621621622,0.9864864864864865,0.9984360954466249,0.9996536374804094,0.0007400797693022376,-0.000477462264482198,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9324324324324325,-0.0012175420337844356,0.9795918367346939,True,False,0.024324324324324288,-0.0012175420337844356
7,74,72,2,2,2,"[[74,72,2]]_7",2,{74: 2},74.0,74,25813777703781691801313751860866290390809003597395130813594071394264743133344548118327539711066456407583937723994526537744384,0.9947018912428341,1.0,1.0,0.9947018912428343,0.9947018912428343,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.972972972972973,0.0,0.9795918367346939,True,True,0.0,0.0
7,75,70,3,3,3,"[[75,70,3]]_7",5,"{70: 1, 72: 2, 73: 1, 74: 1}",72.2,74,4268864469303408532521975201113557027200407579007155987247645431763435218553622591420425821002180947716508856593790279624949760,0.9989398181905755,0.9626666666666667,0.9866666666666667,0.9985175521842287,0.9996339127543986,0.0006940945638230778,-0.00042226600634687195,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9333333333333333,-0.0011163605701699497,0.9795918367346939,True,False,0.023999999999999962,-0.0011163605701699497
7,75,73,2,2,2,"[[75,73,2]]_7",2,{75: 2},75.0,75,1239061329781521206463060089321581938758832172674966279052515426924707670400538309679721906131189907564029010751737273811730432,0.9947018912428341,1.0,1.0,0.9947018912428343,0.9947018912428343,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9733333333333334,0.0,0.9795918367346939,True,True,0.0,0.0
7,76,71,3,3,3,"[[76,71,3]]_7",5,"{71: 1, 73: 2, 74: 1, 75: 1}",73.2,75,209856651876158561634828373097731936630045636346429347702108881231097227909816909982405301210593295791431486447825328257537933312,0.9989647779858108,0.9631578947368421,0.9868421052631579,0.9985951169535674,0.999614097872235,0.0006493198864241378,-0.00036966103224345126,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9342105263157895,-0.001018980918667589,0.9795918367346939,True,False,0.023684210526315752,-0.001018980918667589
7,76,74,2,2,2,"[[76,74,2]]_7",2,{76: 2},76.0,76,59474943829513017910226884287435933060423944288398381394520740492385968179225838864626651494297115563073392516083389142963060736,0.9947018912428341,1.0,1.0,0.9947018912428343,0.9947018912428343,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9736842105263158,0.0,0.9795918367346939,True,True,0.0,0.0
7,77,72,3,3,3,"[[77,72,3]]_7",5,"{72: 1, 74: 2, 75: 1, 76: 1}",74.2,76,10314706480609813605904317267324685914714412653576894527804586720777145282004132059063681481421676417648299892650133060581058412544,0.9989885036776185,0.9636363636363636,0.987012987012987,0.9986689873644569,0.9995942121719857,0.0006057084943672519,-0.00031951631316162743,1,stabilizer matrix,Semi-Perfect Quantum Code,0.935064935064935,-0.0009252248075288794,0.9795918367346939,True,False,0.02337662337662334,-0.0009252248075288794
7,77,75,2,2,2,"[[77,75,2]]_7",2,{77: 2},77.0,77,2854797303816624859690890445796924786900349325843122306936995543634526472602840265502079271726261547027522840772002678862226915328,0.9947018912428343,1.0,1.0,0.9947018912428343,0.9947018912428343,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.974025974025974,0.0,0.9795918367346939,True,True,0.0,0.0
7,78,73,3,3,3,"[[78,73,3]]_7",5,"{73: 1, 75: 2, 76: 1, 77: 1}",75.2,77,506893546249361019059221979596150902398499436143805705000854717734826114624355561357150194286169416220263525158081366582691935289344,0.9990110578420082,0.9641025641025641,0.9871794871794872,0.998739349102777,0.999574273391279,0.0005632155492708568,-0.0002717087392312134,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9358974358974359,-0.0008349242885020702,0.9795918367346939,True,False,0.02307692307692304,-0.0008349242885020702
7,78,76,2,2,2,"[[78,76,2]]_7",2,{78: 2},78.0,78,137030270583197993265162741398252389771216767640469870732975786094457270684936332744099805042860554257321096357056128585386891935744,0.9947018912428341,1.0,1.0,0.9947018912428343,0.9947018912428343,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9743589743589743,0.0,0.9795918367346939,True,True,0.0,0.0
7,79,74,3,3,3,"[[79,74,3]]_7",5,"{74: 1, 76: 2, 77: 1, 78: 1}",76.2,78,24906019354431368039675807518798962143528579787613381939513614596756802986183221009756630509243373141615214401618925243618773589557248,0.9990324993326075,0.9645569620253165,0.9873417721518988,0.9988063767769055,0.999554297799426,0.000521798466818435,-0.0002261225557019797,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9367088607594937,-0.0007479210225204147,0.9795918367346939,True,False,0.022784810126582244,-0.0007479210225204147
7,79,77,2,2,2,"[[79,77,2]]_7",2,{79: 2},79.0,79,6577452987993503676727811587116114709018404846742553795182837732533948992876943971716790642057306604351412625138694172098570812915712,0.9947018912428341,1.0,1.0,0.9947018912428343,0.9947018912428343,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9746835443037974,0.0,0.9795918367346939,True,True,0.0,0.0
7,80,75,3,3,3,"[[80,75,3]]_7",5,"{75: 1, 76: 1, 78: 2, 79: 1}",77.2,79,1083063329937196198030307093395341910361296020863355159324659551112665497539205998813528324269318615310371069077916002788666141722017792,0.9986611571834688,0.9650000000000001,0.9875,0.9988702346948651,0.9995343003177032,0.0008731431342343665,0.00020907751139631614,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9375,-0.0006640656228380504,0.9795918367346939,True,False,0.022499999999999964,-0.0006640656228380504
7,80,78,2,2,2,"[[80,78,2]]_7",2,{80: 2},80.0,80,315717743423688176482934956181573506032883432643642582168776211161629551658093310642405950818750717008867806006657320260731399019954176,0.9947018912428343,1.0,1.0,0.9947018912428343,0.9947018912428343,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.975,0.0,0.9795918367346939,True,True,0.0,0.0
7,81,76,3,3,3,"[[81,76,3]]_7",5,"{76: 1, 78: 2, 79: 1, 80: 1}",78.2,80,60099350567498622414736123586613990893920630251949663638145088453597837108822604576274441818261020963973884114569153048555608159522127872,0.9990722626306706,0.9654320987654321,0.9876543209876543,0.9989310775786039,0.9995142946289683,0.00044203199829773165,-0.00014118505206672793,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9382716049382716,-0.0005832170503644596,0.9795918367346939,True,False,0.02222222222222219,-0.0005832170503644596
7,81,79,2,2,2,"[[81,79,2]]_7",2,{81: 2},81.0,81,15154451684337032471180877896715528289578404766894843944101258135758218479588478910835485639300034416425654688319551372515107152957800448,0.9947018912428343,1.0,1.0,0.9947018912428343,0.9947018912428343,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9753086419753086,0.0,0.9795918367346939,True,True,0.0,0.0
7,82,77,3,3,3,"[[82,77,3]]_7",5,"{77: 2, 80: 2, 81: 1}",79.0,81,2369057767672235788419277778962437813857939500567917294232680018638516372388646446530493426719360299667879430148450765617783721780775485440,0.9984018096771338,0.9634146341463414,0.9878048780487805,0.9986349621701546,0.9994942932776422,0.0010924836005083982,0.0002331524930208051,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9390243902439024,-0.0008593311074875931,0.9795918367346939,True,False,0.024390243902439025,-0.0008593311074875931
7,82,80,2,2,2,"[[82,80,2]]_7",2,{82: 2},82.0,82,727413680848177558616682139042345357899763428810952509316860390516394487020246987720103310686401651988431425039338465880725143341974421504,0.9947018912428343,1.0,1.0,0.9947018912428343,0.9947018912428343,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.975609756097561,0.0,0.9795918367346939,True,True,0.0,0.0
7,83,78,3,3,3,"[[83,78,3]]_7",5,"{78: 1, 80: 2, 81: 1, 82: 1}",80.2,82,144932987715809273690907759770159216375486895721296124160255350138465410546762997909156593987824199168714640677099132263220401045923279405056,0.9991081993043206,0.9662650602409639,0.9879518072289156,0.9990442930919627,0.9994743077609901,0.00036610845666951164,-6.390621235785598e-05,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9397590361445783,-0.0004300146690273676,0.9795918367346939,True,False,0.021686746987951772,-0.0004300146690273676
