q,n,k,d,label,delta_avg,delta_max,C,C_prime,D,past_peak,uniform
7,87,85,2,"[[87,85,2]]_7",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
7,88,83,3,"[[88,83,3]]_7",0.9681818181818183,0.9886363636363636,0.00019138495098480757,0.0001002496713036205,-9.113527968118706e-05,True,False
7,88,86,2,"[[88,86,2]]_7",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
7,89,84,3,"[[89,84,3]]_7",0.9685393258426966,0.9887640449438202,0.0001587925485558861,0.00012869245794144835,-3.0100090614437747e-05,True,False
7,89,87,2,"[[89,87,2]]_7",1.0,1.0,0.0,0.0,0.0,True,True
7,90,85,3,"[[90,85,3]]_7",0.9711111111111111,0.9888888888888889,-4.9406716817634866e-05,0.00020496675882408777,0.00025437347564172264,True,False
7,90,88,2,"[[90,88,2]]_7",1.0,1.0,0.0,0.0,0.0,True,True
7,91,86,3,"[[91,86,3]]_7",0.9736263736263736,0.989010989010989,0.00020173760128183726,0.0006760526710199999,0.0004743150697381626,True,False
7,91,89,2,"[[91,89,2]]_7",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
7,92,87,3,"[[92,87,3]]_7",0.9717391304347827,0.9891304347826086,6.525672985946418e-05,0.00041430187899371695,0.0003490451491342528,True,False
7,92,90,2,"[[92,90,2]]_7",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
7,93,88,3,"[[93,88,3]]_7",0.9698924731182796,0.989247311827957,3.541535783024852e-05,0.00022991919195991528,0.00019450383412966676,True,False
7,93,91,2,"[[93,91,2]]_7",1.0,1.0,0.0,0.0,0.0,True,True
7,94,89,3,"[[94,89,3]]_7",0.9702127659574469,0.9893617021276596,6.2067673417542935e-06,0.00025235877523432926,0.00024615200789257496,True,False
7,94,92,2,"[[94,92,2]]_7",1.0,1.0,0.0,0.0,0.0,True,True
7,95,90,3,"[[95,90,3]]_7",0.9705263157894737,0.9894736842105263,-2.238918253438804e-05,0.0002737496267879447,0.0002961388093223327,True,False
7,95,93,2,"[[95,93,2]]_7",1.0,1.0,2.220446049250313e-16,2.220446049250313e-16,0.0,True,True
7,96,91,3,"[[96,91,3]]_7",0.9708333333333333,0.9895833333333334,-5.0391791157511356e-05,0.0002941365047244293,0.00034452829588194067,True,False
7,96,94,2,"[[96,94,2]]_7",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
7,97,92,3,"[[97,92,3]]_7",0.9690721649484536,0.9690721649484536,0.003921102425706979,0.003921102425706979,0.0,False,True
7,97,95,2,"[[97,95,2]]_7",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
7,98,93,3,"[[98,93,3]]_7",0.9714285714285714,0.9897959183673469,-0.00010469022895753799,0.00033206638221960905,0.00043675661117714704,True,False
7,98,96,2,"[[98,96,2]]_7",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
7,99,94,3,"[[99,94,3]]_7",0.9717171717171718,0.98989898989899,-0.00013102082220017852,0.0003496882884596042,0.0004807091106597827,True,False
7,99,97,2,"[[99,97,2]]_7",1.0,1.0,0.0,0.0,0.0,True,True
7,100,95,3,"[[100,95,3]]_7",0.9740000000000001,0.99,-0.00034026159772382325,0.0003302238092315335,0.0006704854069553567,True,False
7,100,98,2,"[[100,98,2]]_7",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
8,2,0,2,"[[2,0,2]]_8",1.0,1.0,0.0,0.0,0.0,True,True
8,3,1,2,"[[3,1,2]]_8",1.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,True,True
8,4,0,3,"[[4,0,3]]_8",0.75,0.75,0.05187968740985549,0.05187968740985549,0.0,False,True
8,4,2,2,"[[4,2,2]]_8",1.0,1.0,0.0,0.0,0.0,True,True
8,5,1,3,"[[5,1,3]]_8",0.8,0.8,0.04292374598498183,0.04292374598498183,0.0,False,True
8,5,3,2,"[[5,3,2]]_8",1.0,1.0,0.0,0.0,0.0,True,True
8,6,0,4,"[[6,0,4]]_8",0.6666666666666666,0.6666666666666666,0.044524566908844876,0.044524566908844876,0.0,False,True
8,6,2,3,"[[6,2,3]]_8",0.8333333333333334,0.8333333333333334,0.03653255636580455,0.03653255636580455,0.0,False,True
8,6,4,2,"[[6,4,2]]_8",1.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,True,True
8,7,1,4,"[[7,1,4]]_8",0.7142857142857143,0.7142857142857143,0.039274441837801266,0.039274441837801266,0.0,False,True
8,7,3,3,"[[7,3,3]]_8",0.8571428571428571,0.8571428571428571,0.031770345905206776,0.031770345905206776,0.0,False,True
8,7,5,2,"[[7,5,2]]_8",1.0,1.0,0.0,0.0,0.0,True,True
8,8,0,5,"[[8,0,5]]_8",0.625,0.625,0.03808577294462734,0.03808577294462734,0.0,False,True
8,8,2,4,"[[8,2,4]]_8",0.75,0.75,0.03505979320032204,0.03505979320032204,0.0,False,True
8,8,4,3,"[[8,4,3]]_8",0.875,0.875,0.028094073866599456,0.028094073866599456,0.0,False,True
8,8,6,2,"[[8,6,2]]_8",1.0,1.0,0.0,0.0,0.0,True,True
8,9,1,5,"[[9,1,5]]_8",0.6666666666666666,0.6666666666666666,0.034673057105771066,0.034673057105771066,0.0,False,True
8,9,3,4,"[[9,3,4]]_8",0.7777777777777778,0.7777777777777778,0.031628065872875255,0.031628065872875255,0.0,False,True
8,9,5,3,"[[9,5,3]]_8",0.8888888888888888,0.8888888888888888,0.02517407428774976,0.02517407428774976,0.0,False,True
8,9,7,2,"[[9,7,2]]_8",1.0,1.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0,True,True
8,10,0,6,"[[10,0,6]]_8",0.6,0.6,0.033254340448009345,0.033254340448009345,0.0,False,True
8,10,2,5,"[[10,2,5]]_8",0.7,0.7,0.03176697327830669,0.03176697327830669,0.0,False,True
8,10,4,4,"[[10,4,4]]_8",0.8,0.8,0.028790464209065947,0.028790464209065947,0.0,False,True
8,10,6,3,"[[10,6,3]]_8",0.9,0.9,0.022800464016757505,0.022800464016757505,0.0,False,True
8,10,8,2,"[[10,8,2]]_8",1.0,1.0,0.0,0.0,0.0,True,True
8,11,1,6,"[[11,1,6]]_8",0.6363636363636364,0.6363636363636364,0.030847592975170035,0.030847592975170035,0.0,False,True
8,11,3,5,"[[11,3,5]]_8",0.7272727272727273,0.7272727272727273,0.029280880130317932,0.029280880130317932,0.0,False,True
8,11,5,4,"[[11,5,4]]_8",0.8181818181818182,0.8181818181818182,0.026410046644012142,0.026410046644012142,0.0,False,True
8,11,7,3,"[[11,7,3]]_8",0.9090909090909091,0.9090909090909091,0.0208338672348386,0.0208338672348386,0.0,False,True
8,11,9,2,"[[11,9,2]]_8",1.0,1.0,0.0,0.0,0.0,True,True
8,12,0,7,"[[12,0,7]]_8",0.5833333333333334,0.5833333333333334,0.029570395274086447,0.029570395274086447,0.0,False,True
8,12,2,6,"[[12,2,6]]_8",0.6666666666666666,0.6666666666666666,0.028725906856762462,0.028725906856762462,0.0,False,True
8,12,4,5,"[[12,4,5]]_8",0.75,0.75,0.027138580277568547,0.027138580277568547,0.0,False,True
8,12,6,4,"[[12,6,4]]_8",0.8333333333333334,0.8333333333333334,0.0243871519503025,0.0243871519503025,0.0,False,True
8,12,8,3,"[[12,8,3]]_8",0.9166666666666666,0.9166666666666666,0.01917832920725615,0.01917832920725615,0.0,False,True
8,12,10,2,"[[12,10,2]]_8",1.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,True,True
8,13,1,7,"[[13,1,7]]_8",0.6153846153846154,0.6153846153846154,0.02777281439970103,0.02777281439970103,0.0,False,True
8,13,5,5,"[[13,5,5]]_8",0.7692307692307693,0.7692307692307693,0.025277904461778578,0.025277904461778578,0.0,False,True
8,13,7,4,"[[13,7,4]]_8",0.8461538461538461,0.8461538461538461,0.022648286050790722,0.022648286050790722,0.0,False,True
8,13,9,3,"[[13,9,3]]_8",0.9230769230769231,0.9230769230769231,0.017765725756913264,0.017765725756913264,0.0,False,True
8,13,11,2,"[[13,11,2]]_8",1.0,1.0,0.0,0.0,0.0,True,True
8,14,0,8,"[[14,0,8]]_8",0.5714285714285714,0.5714285714285714,0.02667863267764725,0.02667863267764725,0.0,False,True
8,14,4,6,"[[14,4,6]]_8",0.7142857142857143,0.7142857142857143,0.025195972632105157,0.025195972632105157,0.0,False,True
8,14,6,5,"[[14,6,5]]_8",0.7857142857142857,0.7857142857142857,0.023649273350404898,0.023649273350404898,0.0,False,True
8,14,8,4,"[[14,8,4]]_8",0.8571428571428571,0.8571428571428571,0.021138384047070136,0.021138384047070136,0.0,False,True
8,14,10,3,"[[14,10,3]]_8",0.9285714285714286,0.9285714285714286,0.016546400606126777,0.016546400606126777,0.0,False,True
8,14,12,2,"[[14,12,2]]_8",1.0,1.0,0.0,0.0,0.0,True,True
8,15,7,5,"[[15,7,5]]_8",0.8,0.8,0.022213318758048772,0.022213318758048772,0.0,False,True
8,15,9,4,"[[15,9,4]]_8",0.8666666666666667,0.8666666666666667,0.019815523118082767,0.019815523118082767,0.0,False,True
8,15,11,3,"[[15,11,3]]_8",0.9333333333333333,0.9333333333333333,0.015483326996808988,0.015483326996808988,0.0,False,True
8,15,13,2,"[[15,13,2]]_8",1.0,1.0,0.0,0.0,0.0,True,True
8,16,6,6,"[[16,6,6]]_8",0.75,0.75,0.022403408919375645,0.022403408919375645,0.0,False,True
8,16,8,5,"[[16,8,5]]_8",0.8125,0.8125,0.020938678594347504,0.020938678594347504,0.0,False,True
8,16,10,4,"[[16,10,4]]_8",0.875,0.875,0.018647296829010673,0.018647296829010673,0.0,False,True
8,16,12,3,"[[16,12,3]]_8",0.9375,0.9375,0.014548344436168925,0.014548344436168925,0.0,False,True
8,16,14,2,"[[16,14,2]]_8",1.0,1.0,0.0,0.0,0.0,True,True
8,17,9,5,"[[17,9,5]]_8",0.8235294117647058,0.8235294117647058,0.01980020543282479,0.01980020543282479,0.0,False,True
8,17,11,4,"[[17,11,4]]_8",0.8823529411764706,0.8823529411764706,0.0176082992733102,0.0176082992733102,0.0,False,True
8,17,13,3,"[[17,13,3]]_8",0.9411764705882353,0.9411764705882353,0.013719661372602165,0.013719661372602165,0.0,False,True
8,17,15,2,"[[17,15,2]]_8",1.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,True,True
8,18,8,6,"[[18,8,6]]_8",0.7777777777777778,0.7777777777777778,0.020151529440510574,0.020151529440510574,0.0,False,True
8,18,10,5,"[[18,10,5]]_8",0.8333333333333334,0.8333333333333334,0.01877757636758204,0.01877757636758204,0.0,False,True
8,18,12,4,"[[18,12,4]]_8",0.8888888888888888,0.8888888888888888,0.016678353548786662,0.016678353548786662,0.0,False,True
8,18,14,3,"[[18,14,3]]_8",0.9444444444444444,0.9444444444444444,0.012980154845032676,0.012980154845032676,0.0,False,True
8,18,16,2,"[[18,16,2]]_8",1.0,1.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0,True,True
8,19,9,6,"[[19,9,6]]_8",0.7894736842105263,0.7894736842105263,0.01918342952530927,0.01918342952530927,0.0,False,True
8,19,11,5,"[[19,11,5]]_8",0.8421052631578947,0.8421052631578947,0.017854231560084144,0.017854231560084144,0.0,False,True
8,19,13,4,"[[19,13,4]]_8",0.8947368421052632,0.8947368421052632,0.01584124508146012,0.01584124508146012,0.0,False,True
8,19,15,3,"[[19,15,3]]_8",0.9473684210526315,0.9473684210526315,0.012316186105464144,0.012316186105464144,0.0,False,True
8,19,17,2,"[[19,17,2]]_8",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
8,20,10,6,"[[20,10,6]]_8",0.8,0.8,0.018302341228706775,0.018302341228706775,0.0,False,True
8,20,12,5,"[[20,12,5]]_8",0.85,0.85,0.017016566543965772,0.017016566543965772,0.0,False,True
8,20,14,4,"[[20,14,4]]_8",0.9,0.9,0.015083802195455687,0.015083802195455687,0.0,False,True
8,20,16,3,"[[20,16,3]]_8",0.95,0.95,0.011716758728597898,0.011716758728597898,0.0,False,True
8,20,18,2,"[[20,18,2]]_8",1.0,1.0,0.0,0.0,0.0,True,True
8,21,11,6,"[[21,11,6]]_8",0.8095238095238095,0.8095238095238095,0.01749731781958197,0.01749731781958197,0.0,False,True
8,21,13,5,"[[21,13,5]]_8",0.8571428571428571,0.8571428571428571,0.01625331603047875,0.01625331603047875,0.0,False,True
8,21,15,4,"[[21,15,4]]_8",0.9047619047619048,0.9047619047619048,0.01439521908936292,0.01439521908936292,0.0,False,True
8,21,17,3,"[[21,17,3]]_8",0.9523809523809523,0.9523809523809523,0.011172909189110847,0.011172909189110847,0.0,False,True
8,21,19,2,"[[21,19,2]]_8",1.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,True,True
8,22,12,6,"[[22,12,6]]_8",0.8181818181818182,0.8181818181818182,0.016759116932068774,0.016759116932068774,0.0,False,True
8,22,14,5,"[[22,14,5]]_8",0.8636363636363636,0.8636363636363636,0.015555081188232567,0.015555081188232567,0.0,False,True
8,22,16,4,"[[22,16,4]]_8",0.9090909090909091,0.9090909090909091,0.013766550536797206,0.013766550536797206,0.0,False,True
8,22,18,3,"[[22,18,3]]_8",0.9545454545454546,0.9545454545454546,0.010677258432039816,0.010677258432039816,0.0,False,True
8,22,20,2,"[[22,20,2]]_8",1.0,1.0,0.0,0.0,0.0,True,True
8,23,13,6,"[[23,13,6]]_8",0.8260869565217391,0.8260869565217391,0.01607989595828907,0.01607989595828907,0.0,False,True
8,23,15,5,"[[23,15,5]]_8",0.8695652173913043,0.8695652173913043,0.014913964439483007,0.014913964439483007,0.0,False,True
8,23,17,4,"[[23,17,4]]_8",0.9130434782608695,0.9130434782608695,0.013190329972920356,0.013190329972920356,0.0,False,True
8,23,19,3,"[[23,19,3]]_8",0.9565217391304348,0.9565217391304348,0.010223676979954521,0.010223676979954521,0.0,False,True
8,23,21,2,"[[23,21,2]]_8",1.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,True,True
8,24,12,7,"[[24,12,7]]_8",0.7916666666666666,0.7916666666666666,0.016274484652567645,0.016274484652567645,0.0,False,True
8,24,14,6,"[[24,14,6]]_8",0.8333333333333334,0.8333333333333334,0.015452966125606982,0.015452966125606982,0.0,False,True
8,24,16,5,"[[24,16,5]]_8",0.875,0.875,0.014323285153444498,0.014323285153444498,0.0,False,True
8,24,18,4,"[[24,18,4]]_8",0.9166666666666666,0.9166666666666666,0.012660277434090483,0.012660277434090483,0.0,False,True
8,24,20,3,"[[24,20,3]]_8",0.9583333333333334,0.9583333333333334,0.009807031439411529,0.009807031439411529,0.0,False,True
8,24,22,2,"[[24,22,2]]_8",1.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,True,True
8,25,13,7,"[[25,13,7]]_8",0.8,0.8,0.015673088532157542,0.015673088532157542,0.0,False,True
8,25,15,6,"[[25,15,6]]_8",0.84,0.84,0.014872594010300721,0.014872594010300721,0.0,False,True
8,25,17,5,"[[25,17,5]]_8",0.88,0.88,0.013777356575682354,0.013777356575682354,0.0,False,True
8,25,19,4,"[[25,19,4]]_8",0.92,0.92,0.012171073763739493,0.012171073763739493,0.0,False,True
8,25,21,3,"[[25,21,3]]_8",0.96,0.96,0.009422990248570962,0.009422990248570962,0.0,False,True
8,25,23,2,"[[25,23,2]]_8",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
8,26,14,7,"[[26,14,7]]_8",0.8076923076923077,0.8076923076923077,0.015113877763813122,0.015113877763813122,0.0,False,True
8,26,16,6,"[[26,16,6]]_8",0.8461538461538461,0.8461538461538461,0.014333841010737314,0.014333841010737314,0.0,False,True
8,26,18,5,"[[26,18,5]]_8",0.8846153846153846,0.8846153846153846,0.01327130943767818,0.01327130943767818,0.0,False,True
8,26,20,4,"[[26,20,4]]_8",0.9230769230769231,0.9230769230769231,0.011718184272082266,0.011718184272082266,0.0,False,True
8,26,22,3,"[[26,22,3]]_8",0.9615384615384616,0.9615384615384616,0.009067873135635729,0.009067873135635729,0.0,False,True
8,26,24,2,"[[26,24,2]]_8",1.0,1.0,0.0,0.0,0.0,True,True
8,27,15,7,"[[27,15,7]]_8",0.8148148148148148,0.8148148148148148,0.01459264939942817,0.01459264939942817,0.0,False,True
8,27,17,6,"[[27,17,6]]_8",0.8518518518518519,0.8518518518518519,0.013832433080389395,0.013832433080389395,0.0,False,True
8,27,19,5,"[[27,19,5]]_8",0.8888888888888888,0.8888888888888888,0.012800951417187068,0.012800951417187068,0.0,False,True
8,27,21,4,"[[27,21,4]]_8",0.9259259259259259,0.9259259259259259,0.011297719714450483,0.011297719714450483,0.0,False,True
8,27,23,3,"[[27,23,3]]_8",0.9629629629629629,0.9629629629629629,0.008738533238159096,0.008738533238159096,0.0,False,True
8,27,25,2,"[[27,25,2]]_8",1.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,True,True
8,28,16,7,"[[28,16,7]]_8",0.8214285714285714,0.8214285714285714,0.014105726884614755,0.014105726884614755,0.0,False,True
8,28,18,6,"[[28,18,6]]_8",0.8571428571428571,0.8571428571428571,0.013364654576722756,0.013364654576722756,0.0,False,True
8,28,20,5,"[[28,20,5]]_8",0.8928571428571429,0.8928571428571429,0.012362654341906643,0.012362654341906643,0.0,False,True
8,28,22,4,"[[28,22,4]]_8",0.9285714285714286,0.9285714285714286,0.010906325724544308,0.010906325724544308,0.0,False,True
8,28,24,3,"[[28,24,3]]_8",0.9642857142857143,0.9642857142857143,0.008432263911557492,0.008432263911557492,0.0,False,True
8,28,26,2,"[[28,26,2]]_8",1.0,1.0,0.0,0.0,0.0,True,True
8,29,17,7,"[[29,17,7]]_8",0.8275862068965517,0.8275862068965517,0.013649882961488835,0.013649882961488835,0.0,False,True
8,29,19,6,"[[29,19,6]]_8",0.8620689655172413,0.8620689655172413,0.012927261365303866,0.012927261365303866,0.0,False,True
8,29,21,5,"[[29,21,5]]_8",0.896551724137931,0.896551724137931,0.011953263024369165,0.011953263024369165,0.0,False,True
8,29,23,4,"[[29,23,4]]_8",0.9310344827586207,0.9310344827586207,0.01054109415575144,0.01054109415575144,0.0,False,True
8,29,25,3,"[[29,25,3]]_8",0.9655172413793104,0.9655172413793104,0.008146724402063765,0.008146724402063765,0.0,False,True
8,29,27,2,"[[29,27,2]]_8",1.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,True,True
8,30,18,7,"[[30,18,7]]_8",0.8333333333333334,0.8333333333333334,0.01322227506644924,0.01322227506644924,0.0,False,True
8,30,20,6,"[[30,20,6]]_8",0.8666666666666667,0.8666666666666667,0.012517409346395225,0.012517409346395225,0.0,False,True
8,30,22,5,"[[30,22,5]]_8",0.9,0.9,0.011570021086699467,0.011570021086699467,0.0,False,True
8,30,24,4,"[[30,24,4]]_8",0.9333333333333333,0.9333333333333333,0.01019949144392529,0.01019949144392529,0.0,False,True
8,30,26,3,"[[30,26,3]]_8",0.9666666666666667,0.9666666666666667,0.007879880077485968,0.007879880077485968,0.0,False,True
8,30,28,2,"[[30,28,2]]_8",1.0,1.0,0.0,0.0,0.0,True,True
8,31,19,7,"[[31,19,7]]_8",0.8387096774193549,0.8387096774193549,0.012820391108346096,0.012820391108346096,0.0,False,True
8,31,21,6,"[[31,21,6]]_8",0.8709677419354839,0.8709677419354839,0.012132595382365774,0.012132595382365774,0.0,False,True
8,31,23,5,"[[31,23,5]]_8",0.9032258064516129,0.9032258064516129,0.011210510224811343,0.011210510224811343,0.0,False,True
8,31,25,4,"[[31,25,4]]_8",0.9354838709677419,0.9354838709677419,0.009879300308054506,0.009879300308054506,0.0,False,True
8,31,27,3,"[[31,27,3]]_8",0.967741935483871,0.967741935483871,0.007629953996509009,0.007629953996509009,0.0,False,True
8,31,29,2,"[[31,29,2]]_8",1.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,True,True
8,32,18,8,"[[32,18,8]]_8",0.8125,0.8125,0.012965286953074417,0.012965286953074417,0.0,False,True
8,32,20,7,"[[32,20,7]]_8",0.84375,0.84375,0.012442003851966033,0.012442003851966033,0.0,False,True
8,32,22,6,"[[32,22,6]]_8",0.875,0.875,0.011770608239506708,0.011770608239506708,0.0,False,True
8,32,24,5,"[[32,24,5]]_8",0.90625,0.90625,0.010872600176368263,0.010872600176368263,0.0,False,True
8,32,26,4,"[[32,26,4]]_8",0.9375,0.9375,0.009578571986237239,0.009578571986237239,0.0,False,True
8,32,28,3,"[[32,28,3]]_8",0.96875,0.96875,0.007395387385452312,0.007395387385452312,0.0,False,True
8,32,30,2,"[[32,30,2]]_8",1.0,1.0,0.0,0.0,0.0,True,True
8,33,21,7,"[[33,21,7]]_8",0.8484848484848485,0.8484848484848485,0.012085132433870327,0.012085132433870327,0.0,False,True
8,33,23,6,"[[33,23,6]]_8",0.8787878787878788,0.8787878787878788,0.011429487654023851,0.011429487654023851,0.0,False,True
8,33,25,5,"[[33,25,5]]_8",0.9090909090909091,0.9090909090909091,0.010554407269625088,0.010554407269625088,0.0,False,True
8,33,27,4,"[[33,27,4]]_8",0.9393939393939394,0.9393939393939394,0.009295586855946447,0.009295586855946447,0.0,False,True
8,33,29,3,"[[33,29,3]]_8",0.9696969696969697,0.9696969696969697,0.007174807169043063,0.007174807169043063,0.0,False,True
8,33,31,2,"[[33,31,2]]_8",1.0,1.0,0.0,0.0,0.0,True,True
8,34,22,7,"[[34,22,7]]_8",0.8529411764705882,0.8529411764705882,0.011748009795977676,0.011748009795977676,0.0,False,True
8,34,24,6,"[[34,24,6]]_8",0.8823529411764706,0.8823529411764706,0.011107490019516941,0.011107490019516941,0.0,False,True
8,34,26,5,"[[34,26,5]]_8",0.9117647058823529,0.9117647058823529,0.010254259894447393,0.010254259894447393,0.0,False,True
8,34,28,4,"[[34,28,4]]_8",0.9411764705882353,0.9411764705882353,0.00902882177403308,0.00902882177403308,0.0,False,True
8,34,30,3,"[[34,30,3]]_8",0.9705882352941176,0.9705882352941176,0.006966999129569551,0.006966999129569551,0.0,False,True
8,34,32,2,"[[34,32,2]]_8",1.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,True,True
8,35,23,7,"[[35,23,7]]_8",0.8571428571428571,0.8571428571428571,0.01142905503833025,0.01142905503833025,0.0,False,True
8,35,25,6,"[[35,25,6]]_8",0.8857142857142857,0.8857142857142857,0.010803059496419465,0.010803059496419465,0.0,False,True
8,35,27,5,"[[35,27,5]]_8",0.9142857142857143,0.9142857142857143,0.009970669590846581,0.009970669590846581,0.0,False,True
8,35,29,4,"[[35,29,4]]_8",0.9428571428571428,0.9428571428571428,0.008776922838331203,0.008776922838331203,0.0,False,True
8,35,31,3,"[[35,31,3]]_8",0.9714285714285714,0.9714285714285714,0.006770885588653908,0.006770885588653908,0.0,False,True
8,35,33,2,"[[35,33,2]]_8",1.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,True,True
8,36,22,8,"[[36,22,8]]_8",0.8333333333333334,0.8333333333333334,0.011608328640219767,0.011608328640219767,0.0,False,True
8,36,24,7,"[[36,24,7]]_8",0.8611111111111112,0.8611111111111112,0.011126849870859767,0.011126849870859767,0.0,False,True
8,36,26,6,"[[36,26,6]]_8",0.8888888888888888,0.8888888888888888,0.010514803581705201,0.010514803581705201,0.0,False,True
8,36,28,5,"[[36,28,5]]_8",0.9166666666666666,0.9166666666666666,0.009702306722288556,0.009702306722288556,0.0,False,True
8,36,30,4,"[[36,30,4]]_8",0.9444444444444444,0.9444444444444444,0.008538682551038845,0.008538682551038845,0.0,False,True
8,36,32,3,"[[36,32,3]]_8",0.9722222222222222,0.9722222222222222,0.006585506747254999,0.006585506747254999,0.0,False,True
8,36,34,2,"[[36,34,2]]_8",1.0,1.0,-2.220446049250313e-16,-2.220446049250313e-16,0.0,True,True
8,37,25,7,"[[37,25,7]]_8",0.8648648648648649,0.8648648648648649,0.010840118490170414,0.010840118490170414,0.0,False,True
8,37,27,6,"[[37,27,6]]_8",0.8918918918918919,0.8918918918918919,0.010241472364399873,0.010241472364399873,0.0,False,True
8,37,29,5,"[[37,29,5]]_8",0.918918918918919,0.918918918918919,0.009447979911266002,0.009447979911266002,0.0,False,True
8,37,31,4,"[[37,31,4]]_8",0.9459459459459459,0.9459459459459459,0.008313020577144226,0.008313020577144226,0.0,False,True
8,37,33,3,"[[37,33,3]]_8",0.972972972972973,0.972972972972973,0.006410005003238628,0.006410005003238628,0.0,False,True
8,37,35,2,"[[37,35,2]]_8",1.0,1.0,0.0,0.0,0.0,True,True
8,38,24,8,"[[38,24,8]]_8",0.8421052631578947,0.8421052631578947,0.011030165547326165,0.011030165547326165,0.0,False,True
8,38,26,7,"[[38,26,7]]_8",0.868421052631579,0.868421052631579,0.010567710326705448,0.010567710326705448,0.0,False,True
8,38,28,6,"[[38,28,6]]_8",0.8947368421052632,0.8947368421052632,0.009981940840377401,0.009981940840377401,0.0,False,True
8,38,30,5,"[[38,30,5]]_8",0.9210526315789473,0.9210526315789473,0.00920661857818117,0.00920661857818117,0.0,False,True
8,38,32,4,"[[38,32,4]]_8",0.9473684210526315,0.9473684210526315,0.008098967455528405,0.008098967455528405,0.0,False,True
8,38,34,3,"[[38,34,3]]_8",0.9736842105263158,0.9736842105263158,0.006243611706761132,0.006243611706761132,0.0,False,True
8,38,36,2,"[[38,36,2]]_8",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
8,39,27,7,"[[39,27,7]]_8",0.8717948717948718,0.8717948717948718,0.010308585204981902,0.010308585204981902,0.0,False,True
8,39,29,6,"[[39,29,6]]_8",0.8974358974358975,0.8974358974358975,0.009735193777341444,0.009735193777341444,0.0,False,True
8,39,31,5,"[[39,31,5]]_8",0.9230769230769231,0.9230769230769231,0.008977258052681014,0.008977258052681014,0.0,False,True
8,39,33,4,"[[39,33,4]]_8",0.9487179487179487,0.9487179487179487,0.007895650748079963,0.007895650748079963,0.0,False,True
8,39,35,3,"[[39,35,3]]_8",0.9743589743589743,0.9743589743589743,0.006085635922688848,0.006085635922688848,0.0,False,True
8,39,37,2,"[[39,37,2]]_8",1.0,1.0,0.0,0.0,0.0,True,True
8,40,26,8,"[[40,26,8]]_8",0.85,0.85,0.010506441974067693,0.010506441974067693,0.0,False,True
8,40,28,7,"[[40,28,7]]_8",0.875,0.875,0.010061800538866406,0.010061800538866406,0.0,False,True
8,40,30,6,"[[40,30,6]]_8",0.9,0.9,0.009500312714459391,0.009500312714459391,0.0,False,True
8,40,32,5,"[[40,32,5]]_8",0.925,0.925,0.008759026827449334,0.008759026827449334,0.0,False,True
8,40,34,4,"[[40,34,4]]_8",0.95,0.95,0.007702283212035921,0.007702283212035921,0.0,False,True
8,40,36,3,"[[40,36,3]]_8",0.975,0.975,0.00593545485408109,0.00593545485408109,0.0,False,True
8,40,38,2,"[[40,38,2]]_8",1.0,1.0,0.0,0.0,0.0,True,True
8,41,27,8,"[[41,27,8]]_8",0.8536585365853658,0.8536585365853658,0.010262668656047857,0.010262668656047857,0.0,False,True
8,41,29,7,"[[41,29,7]]_8",0.8780487804878049,0.8780487804878049,0.009826500248575676,0.009826500248575676,0.0,False,True
8,41,31,6,"[[41,31,6]]_8",0.9024390243902439,0.9024390243902439,0.009276464756016845,0.009276464756016845,0.0,False,True
8,41,33,5,"[[41,33,5]]_8",0.926829268292683,0.926829268292683,0.008551135604370486,0.008551135604370486,0.0,False,True
8,41,35,4,"[[41,35,4]]_8",0.9512195121951219,0.9512195121951219,0.007518152659383159,0.007518152659383159,0.0,False,True
